itemid	des	nameid	desid	type	subtype	level	vocation	sex	minlevel	maxlevel	maxnum	limitunm	usecount	ruleid	skillid	skilluserdata	buybackprice	buybackprice_bindgold	sellprice	sellprice_bindgold	lootresid	commoncheckgroupid	validtime	invalidtime	validtime_mode	offline_time_mode	broadcasttype0	broadcastmode0	broadcastid0	broadcastrepeat0	broadcastparam0	soundindex	icon
19007	法宝-锁魂符	20019007	21019007	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.shf
19008	法宝-破障金丹(废弃)	20019008	21019008	6	0	3	63	0	1	-1	99	0	-1	26	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.pzjd
19009	法宝-铸宝符	20019009	21019009	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.zbf
19010	法宝-破障灵丹	20019010	21019010	6	0	4	63	0	1	-1	99	0	-1	26	-1	0	0	2	0	1	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.pzld
19011	法宝-灵识丹1级-10级	20019011	21019011	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	42	0	41	105	8201	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.lsd-1
19012	法宝-灵识丹2级-20级	20019012	21019012	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	178	0	177	105	8202	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.lsd-2
19013	法宝-灵识丹3级-30级	20019013	21019013	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	354	0	353	105	8203	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.lsd-3
19014	法宝-灵识丹4级-40级	20019014	21019014	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	1218	0	1217	105	8204	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.lsd-4
19015	法宝-灵识丹5级-50级	20019015	21019015	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	2206	0	2205	105	8205	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.lsd-5
19016	法宝-灵识丹6级-60级	20019016	21019016	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	3625	0	3624	105	8206	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.lsd-6
19017	法宝-灵识丹7级-70级	20019017	21019017	6	0	2	63	0	1	-1	99	0	-1	26	-1	0	0	2	0	1	105	8207	-1	-1	-1	0	0	0	0	0	0	0	Item/FaBao.lsd-7
19050	法宝技能-伤害追击-通用-低	20019050	21019050	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-tong
19051	法宝技能-伤害追击-通用-中	20019051	21019051	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-tong
19052	法宝技能-伤害追击-通用-高	20019052	21019052	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-tong
19053	法宝技能-伤害追击-金-低	20019053	21019053	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-jin
19054	法宝技能-伤害追击-金-中	20019054	21019054	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-jin
19055	法宝技能-伤害追击-金-高	20019055	21019055	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-jin
19056	法宝技能-伤害追击-木-低	20019056	21019056	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-mu
19057	法宝技能-伤害追击-木-中	20019057	21019057	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-mu
19058	法宝技能-伤害追击-木-高	20019058	21019058	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-mu
19059	法宝技能-伤害追击-水-低	20019059	21019059	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-shui
19060	法宝技能-伤害追击-水-中	20019060	21019060	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-shui
19061	法宝技能-伤害追击-水-高	20019061	21019061	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-shui
19062	法宝技能-伤害追击-火-低	20019062	21019062	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-huo
19063	法宝技能-伤害追击-火-中	20019063	21019063	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-huo
19064	法宝技能-伤害追击-火-高	20019064	21019064	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-huo
19065	法宝技能-伤害追击-土-低	20019065	21019065	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-tu
19066	法宝技能-伤害追击-土-中	20019066	21019066	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-tu
19067	法宝技能-伤害追击-土-高	20019067	21019067	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.zhuiji-tu
19068	法宝技能-攻击力永久-通用-低	20019068	21019068	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-t
19069	法宝技能-攻击力永久-通用-中	20019069	21019069	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-t
19070	法宝技能-攻击力永久-通用-高	20019070	21019070	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-t
19071	法宝技能-攻击力永久-金-低	20019071	21019071	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-jin
19072	法宝技能-攻击力永久-金-中	20019072	21019072	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-jin
19073	法宝技能-攻击力永久-金-高	20019073	21019073	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-jin
19074	法宝技能-攻击力永久-木-低	20019074	21019074	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-mu
19075	法宝技能-攻击力永久-木-中	20019075	21019075	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-mu
19076	法宝技能-攻击力永久-木-高	20019076	21019076	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-mu
19077	法宝技能-攻击力永久-水-低	20019077	21019077	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-s
19078	法宝技能-攻击力永久-水-中	20019078	21019078	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-s
19079	法宝技能-攻击力永久-水-高	20019079	21019079	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-s
19080	法宝技能-攻击力永久-火-低	20019080	21019080	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-huo
19081	法宝技能-攻击力永久-火-中	20019081	21019081	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-huo
19082	法宝技能-攻击力永久-火-高	20019082	21019082	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-huo
19083	法宝技能-攻击力永久-土-低	20019083	21019083	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-tu
19084	法宝技能-攻击力永久-土-中	20019084	21019084	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-tu
19085	法宝技能-攻击力永久-土-高	20019085	21019085	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjlyjtg-tu
19086	法宝技能-反击-通用-低	20019086	21019086	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-tong
19087	法宝技能-反击-通用-中	20019087	21019087	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-tong
19088	法宝技能-反击-通用-高	20019088	21019088	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-tong
19089	法宝技能-反击-金-低	20019089	21019089	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-jin
19090	法宝技能-反击-金-中	20019090	21019090	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-jin
19091	法宝技能-反击-金-高	20019091	21019091	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-jin
19092	法宝技能-反击-木-低	20019092	21019092	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-mu
19093	法宝技能-反击-木-中	20019093	21019093	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-mu
19094	法宝技能-反击-木-高	20019094	21019094	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-mu
19095	法宝技能-反击-水-低	20019095	21019095	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-shui
19096	法宝技能-反击-水-中	20019096	21019096	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-shui
19097	法宝技能-反击-水-高	20019097	21019097	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-shui
19098	法宝技能-反击-火-低	20019098	21019098	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-huo
19099	法宝技能-反击-火-中	20019099	21019099	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-huo
19100	法宝技能-反击-火-高	20019100	21019100	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-huo
19101	法宝技能-反击-土-低	20019101	21019101	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-tu
19102	法宝技能-反击-土-中	20019102	21019102	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-tu
19103	法宝技能-反击-土-高	20019103	21019103	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.fanji-tu
19104	法宝技能-护盾-通用-低	20019104	21019104	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-tong
19105	法宝技能-护盾-通用-中	20019105	21019105	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-tong
19106	法宝技能-护盾-通用-高	20019106	21019106	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-tong
19107	法宝技能-护盾-金-低	20019107	21019107	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-jin
19108	法宝技能-护盾-金-中	20019108	21019108	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-jin
19109	法宝技能-护盾-金-高	20019109	21019109	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-jin
19110	法宝技能-护盾-木-低	20019110	21019110	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-mu
19111	法宝技能-护盾-木-中	20019111	21019111	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-mu
19112	法宝技能-护盾-木-高	20019112	21019112	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-mu
19113	法宝技能-护盾-水-低	20019113	21019113	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-shui
19114	法宝技能-护盾-水-中	20019114	21019114	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-shui
19115	法宝技能-护盾-水-高	20019115	21019115	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-shui
19116	法宝技能-护盾-火-低	20019116	21019116	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-huo
19117	法宝技能-护盾-火-中	20019117	21019117	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-huo
19118	法宝技能-护盾-火-高	20019118	21019118	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-huo
19119	法宝技能-护盾-土-低	20019119	21019119	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-tu
19120	法宝技能-护盾-土-中	20019120	21019120	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-tu
19121	法宝技能-护盾-土-高	20019121	21019121	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.hudun-tu
19122	法宝技能-抗性提高-通用-低	20019122	21019122	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-tong
19123	法宝技能-抗性提高-通用-中	20019123	21019123	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-tong
19124	法宝技能-抗性提高-通用-高	20019124	21019124	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-tong
19125	法宝技能-抗性提高-金-低	20019125	21019125	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-jin
19126	法宝技能-抗性提高-金-中	20019126	21019126	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-jin
19127	法宝技能-抗性提高-金-高	20019127	21019127	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-jin
19128	法宝技能-抗性提高-木-低	20019128	21019128	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-mu
19129	法宝技能-抗性提高-木-中	20019129	21019129	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-mu
19130	法宝技能-抗性提高-木-高	20019130	21019130	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-mu
19131	法宝技能-抗性提高-水-低	20019131	21019131	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-shui
19132	法宝技能-抗性提高-水-中	20019132	21019132	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-shui
19133	法宝技能-抗性提高-水-高	20019133	21019133	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-shui
19134	法宝技能-抗性提高-火-低	20019134	21019134	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-huo
19135	法宝技能-抗性提高-火-中	20019135	21019135	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-huo
19136	法宝技能-抗性提高-火-高	20019136	21019136	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-huo
19137	法宝技能-抗性提高-土-低	20019137	21019137	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-tu
19138	法宝技能-抗性提高-土-中	20019138	21019138	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-tu
19139	法宝技能-抗性提高-土-高	20019139	21019139	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.kxyjtg-tu
19140	法宝技能-复活-屹立不倒-低	20019140	21019140	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.xiaofuhuo
19141	法宝技能-复活-屹立不倒-中	20019141	21019141	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.xiaofuhuo
19142	法宝技能-复活-屹立不倒-高	20019142	21019142	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.xiaofuhuo
19143	法宝技能-复活-垂死挣扎-低	20019143	21019143	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.dafuhuo
19144	法宝技能-复活-垂死挣扎-中	20019144	21019144	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.dafuhuo
19145	法宝技能-复活-垂死挣扎-高	20019145	21019145	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.dafuhuo
19146	法宝技能-强命-低	20019146	21019146	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.qiangmin
19147	法宝技能-强命-中	20019147	21019147	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.qiangmin
19148	法宝技能-强命-高	20019148	21019148	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.qiangmin
19149	法宝技能-属性临时提高-通用-低	20019149	21019149	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-t
19150	法宝技能-属性临时提高-通用-中	20019150	21019150	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-t
19151	法宝技能-属性临时提高-通用-高	20019151	21019151	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-t
19152	法宝技能-属性临时提高-金-低	20019152	21019152	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-jin
19153	法宝技能-属性临时提高-金-中	20019153	21019153	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-jin
19154	法宝技能-属性临时提高-金-高	20019154	21019154	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-jin
19155	法宝技能-属性临时提高-木-低	20019155	21019155	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-mu
19156	法宝技能-属性临时提高-木-中	20019156	21019156	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-mu
19157	法宝技能-属性临时提高-木-高	20019157	21019157	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-mu
19158	法宝技能-属性临时提高-水-低	20019158	21019158	6	0	2	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-s
19159	法宝技能-属性临时提高-水-中	20019159	21019159	6	0	3	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-s
19160	法宝技能-属性临时提高-水-高	20019160	21019160	6	0	4	63	0	1	-1	1	0	1	26	0	0	0	0	0	-1	105	-1	-1	-1	0	0	0	0	0	0	0	0	Item/FaBaoJiNengShu.gjllstg-s
